date,start_station_name,avgTemp,season,month,value
2022-06-25,Marshall St & 2 St,2.58,summer,6,1
2022-06-04,Warren St,2.19,summer,6,1
2022-06-13,Newport Pkwy,2.42,summer,6,1
2022-06-27,Warren St,2.43,summer,6,1
2022-06-17,Warren St,2.52,summer,6,1
2022-06-05,South Waterfront Walkway - Sinatra Dr & 1 St,2.0,summer,6,1
2022-06-25,South Waterfront Walkway - Sinatra Dr & 1 St,2.58,summer,6,1
2022-06-22,Newport Pkwy,1.91,summer,6,1
2022-06-30,South Waterfront Walkway - Sinatra Dr & 1 St,2.54,summer,6,1
2022-06-05,12 St & Sinatra Dr N,2.0,summer,6,1
2022-06-01,Columbus Drive,1.78,summer,6,1
2022-06-19,Columbus Drive,1.73,summer,6,1
2022-06-17,Essex Light Rail,2.52,summer,6,1
2022-06-26,12 St & Sinatra Dr N,2.7,summer,6,1
2022-06-20,12 St & Sinatra Dr N,2.05,summer,6,1
2022-06-04,Washington St,2.19,summer,6,1
2022-06-19,Newport PATH,1.73,summer,6,1
2022-06-22,Manila & 1st,1.91,summer,6,1
2022-06-08,Newport PATH,2.37,summer,6,1
2022-06-12,Newport PATH,2.05,summer,6,1
2022-06-24,Newport PATH,2.19,summer,6,1
2022-06-23,Newport PATH,1.92,summer,6,1
2022-06-15,Newport PATH,2.33,summer,6,1
2022-06-18,Washington St,2.17,summer,6,1
2022-06-26,Newport PATH,2.7,summer,6,1
2022-06-05,Van Vorst Park,2.0,summer,6,1
2022-06-12,Madison St & 10 St,2.05,summer,6,1
2022-06-25,Hoboken Terminal - River St & Hudson Pl,2.58,summer,6,1
2022-06-08,12 St & Sinatra Dr N,2.37,summer,6,1
2022-06-09,Newport Pkwy,2.44,summer,6,1
2022-06-14,Warren St,2.3899999999999997,summer,6,1
2022-06-10,Hoboken Terminal - River St & Hudson Pl,2.18,summer,6,1
2022-06-14,Hoboken Ave at Monmouth St,2.3899999999999997,summer,6,1
2022-06-14,Newport Pkwy,2.3899999999999997,summer,6,1
2022-06-12,Hoboken Ave at Monmouth St,2.05,summer,6,1
2022-06-15,Hoboken Ave at Monmouth St,2.33,summer,6,1
2022-06-29,Hoboken Ave at Monmouth St,2.3899999999999997,summer,6,1
2022-06-25,South Waterfront Walkway - Sinatra Dr & 1 St,2.58,summer,6,1
2022-06-05,Hoboken Ave at Monmouth St,2.0,summer,6,1
2022-06-05,Willow Ave & 12 St,2.0,summer,6,1
2022-06-28,South Waterfront Walkway - Sinatra Dr & 1 St,2.24,summer,6,1
2022-06-16,South Waterfront Walkway - Sinatra Dr & 1 St,2.03,summer,6,1
2022-06-13,Newport Pkwy,2.42,summer,6,1
2022-06-05,Warren St,2.0,summer,6,1
2022-06-05,Newport Pkwy,2.0,summer,6,1
2022-06-14,Hoboken Ave at Monmouth St,2.3899999999999997,summer,6,1
2022-06-01,Hoboken Terminal - Hudson St & Hudson Pl,1.78,summer,6,1
2022-06-25,Jersey & 6th St,2.58,summer,6,1
2022-06-05,Van Vorst Park,2.0,summer,6,1
2022-06-10,South Waterfront Walkway - Sinatra Dr & 1 St,2.18,summer,6,1
2022-06-29,Columbus Drive,2.3899999999999997,summer,6,1
2022-06-18,Washington St,2.17,summer,6,1
2022-06-10,Hoboken Terminal - River St & Hudson Pl,2.18,summer,6,1
2022-06-22,Hoboken Terminal - River St & Hudson Pl,1.91,summer,6,1
2022-06-14,Newport PATH,2.3899999999999997,summer,6,1
2022-06-20,Columbus Drive,2.05,summer,6,1
2022-06-25,Morris Canal,2.58,summer,6,1
2022-06-14,Hoboken Terminal - River St & Hudson Pl,2.3899999999999997,summer,6,1
2022-06-04,Hudson St & 4 St,2.19,summer,6,1
2022-06-15,Hamilton Park,2.33,summer,6,1
2022-06-25,Hamilton Park,2.58,summer,6,1
2022-06-27,Hamilton Park,2.43,summer,6,1
2022-06-24,Hudson St & 4 St,2.19,summer,6,1
2022-06-09,Hoboken Ave at Monmouth St,2.44,summer,6,1
2022-06-21,City Hall,2.21,summer,6,1
2022-06-05,City Hall,2.0,summer,6,1
2022-06-28,Grove St PATH,2.24,summer,6,1
2022-06-01,Grove St PATH,1.78,summer,6,1
2022-06-08,City Hall,2.37,summer,6,1
2022-06-15,City Hall,2.33,summer,6,1
2022-06-12,Hudson St & 4 St,2.05,summer,6,1
2022-06-15,Hoboken Terminal - River St & Hudson Pl,2.33,summer,6,1
2022-06-17,Hoboken Terminal - River St & Hudson Pl,2.52,summer,6,1
2022-06-03,Hoboken Terminal - Hudson St & Hudson Pl,1.95,summer,6,1
2022-06-12,Hoboken Terminal - Hudson St & Hudson Pl,2.05,summer,6,1
2022-06-05,Newport PATH,2.0,summer,6,1
2022-06-08,Hoboken Ave at Monmouth St,2.37,summer,6,1
2022-06-15,Newark Ave,2.33,summer,6,1
2022-06-05,Hilltop,2.0,summer,6,1
2022-06-28,Grove St PATH,2.24,summer,6,1
2022-06-18,Baldwin at Montgomery,2.17,summer,6,1
2022-06-06,Washington St,2.22,summer,6,1
2022-06-07,Newport PATH,2.18,summer,6,1
2022-06-04,City Hall - Washington St & 1 St,2.19,summer,6,1
2022-06-09,City Hall - Washington St & 1 St,2.44,summer,6,1
2022-06-21,Washington St,2.21,summer,6,1
2022-06-04,City Hall - Washington St & 1 St,2.19,summer,6,1
2022-06-25,Leonard Gordon Park,2.58,summer,6,1
2022-06-05,Riverview Park,2.0,summer,6,1
2022-06-14,Grove St PATH,2.3899999999999997,summer,6,1
2022-06-16,City Hall - Washington St & 1 St,2.03,summer,6,1
2022-06-17,Columbus Park - Clinton St & 9 St,2.52,summer,6,1
2022-06-29,9 St HBLR - Jackson St & 8 St,2.3899999999999997,summer,6,1
2022-06-20,9 St HBLR - Jackson St & 8 St,2.05,summer,6,1
2022-06-10,Grand St & 14 St,2.18,summer,6,1
2022-06-10,Grand St & 14 St,2.18,summer,6,1
2022-06-10,Grove St PATH,2.18,summer,6,1
2022-06-29,South Waterfront Walkway - Sinatra Dr & 1 St,2.3899999999999997,summer,6,1
2022-06-29,South Waterfront Walkway - Sinatra Dr & 1 St,2.3899999999999997,summer,6,1
2022-06-23,City Hall - Washington St & 1 St,1.92,summer,6,1
2022-06-29,City Hall - Washington St & 1 St,2.3899999999999997,summer,6,1
2022-06-15,City Hall - Washington St & 1 St,2.33,summer,6,1
2022-06-28,Leonard Gordon Park,2.24,summer,6,1
2022-06-29,Warren St,2.3899999999999997,summer,6,1
2022-06-08,Newport Pkwy,2.37,summer,6,1
2022-06-06,Newport PATH,2.22,summer,6,1
2022-06-25,Leonard Gordon Park,2.58,summer,6,1
2022-06-10,Jersey & 3rd,2.18,summer,6,1
2022-06-08,McGinley Square,2.37,summer,6,1
2022-06-19,Jersey & 3rd,1.73,summer,6,1
2022-06-07,Jersey & 3rd,2.18,summer,6,1
2022-06-24,Jersey & 3rd,2.19,summer,6,1
2022-06-22,Liberty Light Rail,1.91,summer,6,1
2022-06-23,Liberty Light Rail,1.92,summer,6,1
2022-06-13,Newark Ave,2.42,summer,6,1
2022-06-16,City Hall - Washington St & 1 St,2.03,summer,6,1
2022-06-11,City Hall - Washington St & 1 St,2.18,summer,6,1
2022-06-14,14 St Ferry - 14 St & Shipyard Ln,2.3899999999999997,summer,6,1
2022-06-30,City Hall - Washington St & 1 St,2.54,summer,6,1
2022-06-15,City Hall - Washington St & 1 St,2.33,summer,6,1
2022-06-07,City Hall - Washington St & 1 St,2.18,summer,6,1
2022-06-29,City Hall - Washington St & 1 St,2.3899999999999997,summer,6,1
2022-06-26,City Hall - Washington St & 1 St,2.7,summer,6,1
2022-06-05,Hudson St & 4 St,2.0,summer,6,1
2022-06-19,Stevens - River Ter & 6 St,1.73,summer,6,1
2022-06-26,Hudson St & 4 St,2.7,summer,6,1
2022-06-08,Hilltop,2.37,summer,6,1
2022-06-16,Hoboken Terminal - River St & Hudson Pl,2.03,summer,6,1
2022-06-17,Hoboken Terminal - Hudson St & Hudson Pl,2.52,summer,6,1
2022-06-04,Washington St,2.19,summer,6,1
2022-06-19,Hamilton Park,1.73,summer,6,1
2022-06-06,Newark Ave,2.22,summer,6,1
2022-06-12,Astor Place,2.05,summer,6,1
2022-06-04,McGinley Square,2.19,summer,6,1
2022-06-19,City Hall - Washington St & 1 St,1.73,summer,6,1
2022-06-23,Jersey & 3rd,1.92,summer,6,1
2022-06-17,City Hall - Washington St & 1 St,2.52,summer,6,1
2022-06-10,Jersey & 3rd,2.18,summer,6,1
2022-06-10,Jersey & 3rd,2.18,summer,6,1
2022-06-28,Jersey & 3rd,2.24,summer,6,1
2022-06-10,McGinley Square,2.18,summer,6,1
2022-06-05,City Hall - Washington St & 1 St,2.0,summer,6,1
2022-06-22,McGinley Square,1.91,summer,6,1
2022-06-13,Jersey & 3rd,2.42,summer,6,1
2022-06-28,McGinley Square,2.24,summer,6,1
2022-06-18,Jersey & 3rd,2.17,summer,6,1
2022-06-24,Jersey & 3rd,2.19,summer,6,1
2022-06-22,Riverview Park,1.91,summer,6,1
2022-06-09,Riverview Park,2.44,summer,6,1
2022-06-16,Hoboken Ave at Monmouth St,2.03,summer,6,1
2022-06-05,Madison St & 10 St,2.0,summer,6,1
2022-06-27,Hamilton Park,2.43,summer,6,1
2022-06-24,Hamilton Park,2.19,summer,6,1
2022-06-21,Warren St,2.21,summer,6,1
2022-06-25,Newport Pkwy,2.58,summer,6,1
2022-06-02,Warren St,2.03,summer,6,1
2022-06-16,Riverview Park,2.03,summer,6,1
2022-06-18,South Waterfront Walkway - Sinatra Dr & 1 St,2.17,summer,6,1
2022-06-20,South Waterfront Walkway - Sinatra Dr & 1 St,2.05,summer,6,1
2022-06-30,Warren St,2.54,summer,6,1
2022-06-04,Van Vorst Park,2.19,summer,6,1
2022-06-19,Van Vorst Park,1.73,summer,6,1
2022-06-05,City Hall,2.0,summer,6,1
2022-06-21,14 St Ferry - 14 St & Shipyard Ln,2.21,summer,6,1
2022-06-09,Baldwin at Montgomery,2.44,summer,6,1
2022-06-04,Madison St & 1 St,2.19,summer,6,1
2022-06-22,Jersey & 3rd,1.91,summer,6,1
2022-06-22,McGinley Square,1.91,summer,6,1
2022-06-21,Newark Ave,2.21,summer,6,1
2022-06-18,Columbus Dr at Exchange Pl,2.17,summer,6,1
2022-06-14,Leonard Gordon Park,2.3899999999999997,summer,6,1
2022-06-04,Grand St & 14 St,2.19,summer,6,1
2022-06-25,Bloomfield St & 15 St,2.58,summer,6,1
2022-06-03,Grove St PATH,1.95,summer,6,1
2022-06-17,Columbus Park - Clinton St & 9 St,2.52,summer,6,1
2022-06-06,Madison St & 1 St,2.22,summer,6,1
2022-06-20,City Hall - Washington St & 1 St,2.05,summer,6,1
2022-06-01,City Hall - Washington St & 1 St,1.78,summer,6,1
2022-06-07,Jersey & 3rd,2.18,summer,6,1
2022-06-09,Van Vorst Park,2.44,summer,6,1
2022-06-30,City Hall - Washington St & 1 St,2.54,summer,6,1
2022-06-07,Manila & 1st,2.18,summer,6,1
2022-06-27,Grove St PATH,2.43,summer,6,1
2022-06-30,Van Vorst Park,2.54,summer,6,1
2022-06-25,Van Vorst Park,2.58,summer,6,1
2022-06-24,Grove St PATH,2.19,summer,6,1
2022-06-20,Grove St PATH,2.05,summer,6,1
2022-06-12,Grand St & 14 St,2.05,summer,6,1
2022-06-16,Leonard Gordon Park,2.03,summer,6,1
2022-06-04,Columbus Dr at Exchange Pl,2.19,summer,6,1
2022-06-07,City Hall - Washington St & 1 St,2.18,summer,6,1
2022-06-25,Liberty Light Rail,2.58,summer,6,1
2022-06-25,Hoboken Terminal - River St & Hudson Pl,2.58,summer,6,1
2022-06-10,South Waterfront Walkway - Sinatra Dr & 1 St,2.18,summer,6,1
2022-06-11,Oakland Ave,2.18,summer,6,1
2022-06-28,Columbus Dr at Exchange Pl,2.24,summer,6,1
2022-06-22,Paulus Hook,1.91,summer,6,1
2022-06-08,Madison St & 1 St,2.37,summer,6,1
2022-06-09,Hamilton Park,2.44,summer,6,1
2022-06-24,Fairmount Ave,2.19,summer,6,1
2022-06-03,City Hall,1.95,summer,6,1
2022-06-20,City Hall,2.05,summer,6,1
2022-06-28,Fairmount Ave,2.24,summer,6,1
2022-06-11,Columbus Drive,2.18,summer,6,1
2022-06-30,12 St & Sinatra Dr N,2.54,summer,6,1
2022-06-24,South Waterfront Walkway - Sinatra Dr & 1 St,2.19,summer,6,1
2022-06-28,Washington St,2.24,summer,6,1
2022-06-22,Journal Square,1.91,summer,6,1
2022-06-02,5 Corners Library,2.03,summer,6,1
2022-06-16,5 Corners Library,2.03,summer,6,1
2022-06-08,5 Corners Library,2.37,summer,6,1
2022-06-20,Sip Ave,2.05,summer,6,1
2022-06-12,Sip Ave,2.05,summer,6,1
2022-06-05,Sip Ave,2.0,summer,6,1
2022-06-08,Sip Ave,2.37,summer,6,1
2022-06-15,Sip Ave,2.33,summer,6,1
2022-06-09,McGinley Square,2.44,summer,6,1
2022-06-04,Hilltop,2.19,summer,6,1
2022-06-20,Madison St & 1 St,2.05,summer,6,1
2022-06-26,Liberty Light Rail,2.7,summer,6,1
2022-06-11,Grove St PATH,2.18,summer,6,1
2022-06-04,Grove St PATH,2.19,summer,6,1
2022-06-04,Grove St PATH,2.19,summer,6,1
2022-06-13,Hudson St & 4 St,2.42,summer,6,1
2022-06-30,Hoboken Terminal - Hudson St & Hudson Pl,2.54,summer,6,1
2022-06-11,Hoboken Terminal - Hudson St & Hudson Pl,2.18,summer,6,1
2022-06-08,Hoboken Terminal - Hudson St & Hudson Pl,2.37,summer,6,1
2022-06-19,Riverview Park,1.73,summer,6,1
2022-06-20,City Hall - Washington St & 1 St,2.05,summer,6,1
2022-06-03,Hudson St & 4 St,1.95,summer,6,1
2022-06-26,Hoboken Terminal - Hudson St & Hudson Pl,2.7,summer,6,1
2022-06-04,Hoboken Terminal - Hudson St & Hudson Pl,2.19,summer,6,1
2022-06-20,Hoboken Terminal - Hudson St & Hudson Pl,2.05,summer,6,1
2022-06-28,Hoboken Terminal - Hudson St & Hudson Pl,2.24,summer,6,1
2022-06-23,City Hall - Washington St & 1 St,1.92,summer,6,1
2022-06-14,City Hall - Washington St & 1 St,2.3899999999999997,summer,6,1
2022-06-12,South Waterfront Walkway - Sinatra Dr & 1 St,2.05,summer,6,1
2022-06-18,12 St & Sinatra Dr N,2.17,summer,6,1
2022-06-10,McGinley Square,2.18,summer,6,1
2022-06-06,Hoboken Terminal - Hudson St & Hudson Pl,2.22,summer,6,1
2022-06-20,Hoboken Terminal - Hudson St & Hudson Pl,2.05,summer,6,1
2022-06-13,Hoboken Terminal - Hudson St & Hudson Pl,2.42,summer,6,1
2022-06-29,Hoboken Terminal - Hudson St & Hudson Pl,2.3899999999999997,summer,6,1
2022-06-10,Sip Ave,2.18,summer,6,1
2022-06-01,Manila & 1st,1.78,summer,6,1
2022-06-02,Manila & 1st,2.03,summer,6,1
2022-06-24,Harborside,2.19,summer,6,1
2022-06-28,Manila & 1st,2.24,summer,6,1
2022-06-03,5 Corners Library,1.95,summer,6,1
2022-06-15,Madison St & 10 St,2.33,summer,6,1
2022-06-28,Grove St PATH,2.24,summer,6,1
2022-06-05,Grove St PATH,2.0,summer,6,1
2022-06-21,Grove St PATH,2.21,summer,6,1
2022-06-13,Washington St,2.42,summer,6,1
2022-06-23,Washington St,1.92,summer,6,1
2022-06-18,Van Vorst Park,2.17,summer,6,1
2022-06-13,Newport Pkwy,2.42,summer,6,1
2022-06-15,Leonard Gordon Park,2.33,summer,6,1
2022-06-03,McGinley Square,1.95,summer,6,1
2022-06-30,McGinley Square,2.54,summer,6,1
2022-06-19,Grand St & 14 St,1.73,summer,6,1
2022-06-16,Grand St & 14 St,2.03,summer,6,1
2022-06-27,Riverview Park,2.43,summer,6,1
2022-06-18,Hudson St & 4 St,2.17,summer,6,1
2022-06-03,Hudson St & 4 St,1.95,summer,6,1
2022-06-10,Leonard Gordon Park,2.18,summer,6,1
2022-06-19,Heights Elevator,1.73,summer,6,1
2022-06-16,Riverview Park,2.03,summer,6,1
2022-06-18,City Hall - Washington St & 1 St,2.17,summer,6,1
2022-06-03,City Hall - Washington St & 1 St,1.95,summer,6,1
2022-06-05,Hoboken Terminal - Hudson St & Hudson Pl,2.0,summer,6,1
2022-06-23,Hoboken Terminal - Hudson St & Hudson Pl,1.92,summer,6,1
2022-06-12,Marshall St & 2 St,2.05,summer,6,1
2022-06-27,14 St Ferry - 14 St & Shipyard Ln,2.43,summer,6,1
2022-06-05,Manila & 1st,2.0,summer,6,1
2022-06-17,Church Sq Park - 5 St & Park Ave,2.52,summer,6,1
2022-06-13,Willow Ave & 12 St,2.42,summer,6,1
2022-06-18,9 St HBLR - Jackson St & 8 St,2.17,summer,6,1
2022-06-17,Madison St & 1 St,2.52,summer,6,1
2022-06-02,Madison St & 1 St,2.03,summer,6,1
2022-06-17,Madison St & 1 St,2.52,summer,6,1
2022-06-16,Madison St & 1 St,2.03,summer,6,1
2022-06-27,Madison St & 1 St,2.43,summer,6,1
2022-06-11,Madison St & 1 St,2.18,summer,6,1
2022-06-01,Madison St & 1 St,1.78,summer,6,1
2022-06-24,Madison St & 1 St,2.19,summer,6,1
2022-06-26,Madison St & 1 St,2.7,summer,6,1
2022-06-17,Madison St & 1 St,2.52,summer,6,1
2022-06-10,Madison St & 1 St,2.18,summer,6,1
2022-06-02,Madison St & 1 St,2.03,summer,6,1
2022-06-22,Madison St & 1 St,1.91,summer,6,1
2022-06-28,6 St & Grand St,2.24,summer,6,1
2022-06-07,Heights Elevator,2.18,summer,6,1
2022-06-06,6 St & Grand St,2.22,summer,6,1
2022-06-08,6 St & Grand St,2.37,summer,6,1
2022-06-24,Newport Pkwy,2.19,summer,6,1
2022-06-17,Mama Johnson Field - 4 St & Jackson St,2.52,summer,6,1
2022-06-22,Hoboken Ave at Monmouth St,1.91,summer,6,1
2022-06-30,Hoboken Ave at Monmouth St,2.54,summer,6,1
2022-06-10,Hoboken Ave at Monmouth St,2.18,summer,6,1
2022-06-19,Hoboken Ave at Monmouth St,1.73,summer,6,1
2022-06-27,Hoboken Ave at Monmouth St,2.43,summer,6,1
2022-06-10,Hoboken Ave at Monmouth St,2.18,summer,6,1
2022-06-20,Hoboken Ave at Monmouth St,2.05,summer,6,1
2022-06-14,Hoboken Ave at Monmouth St,2.3899999999999997,summer,6,1
2022-06-05,Hoboken Terminal - Hudson St & Hudson Pl,2.0,summer,6,1
2022-06-28,Hoboken Terminal - Hudson St & Hudson Pl,2.24,summer,6,1
2022-06-11,Hoboken Ave at Monmouth St,2.18,summer,6,1
2022-06-04,Hoboken Ave at Monmouth St,2.19,summer,6,1
2022-06-11,Liberty Light Rail,2.18,summer,6,1
2022-06-11,Monmouth and 6th,2.18,summer,6,1
2022-06-16,4 St & Grand St,2.03,summer,6,1
2022-06-09,Hoboken Ave at Monmouth St,2.44,summer,6,1
2022-06-18,Hoboken Ave at Monmouth St,2.17,summer,6,1
2022-06-11,7 St & Monroe St,2.18,summer,6,1
2022-06-03,Pershing Field,1.95,summer,6,1
2022-06-15,Pershing Field,2.33,summer,6,1
2022-06-09,Hudson St & 4 St,2.44,summer,6,1
2022-06-09,Leonard Gordon Park,2.44,summer,6,1
2022-06-22,Leonard Gordon Park,1.91,summer,6,1
2022-06-11,9 St HBLR - Jackson St & 8 St,2.18,summer,6,1
2022-06-23,9 St HBLR - Jackson St & 8 St,1.92,summer,6,1
2022-06-23,Hoboken Terminal - River St & Hudson Pl,1.92,summer,6,1
2022-06-04,Columbus Drive,2.19,summer,6,1
2022-06-29,South Waterfront Walkway - Sinatra Dr & 1 St,2.3899999999999997,summer,6,1
2022-06-09,14 St Ferry - 14 St & Shipyard Ln,2.44,summer,6,1
2022-06-29,Columbus Park - Clinton St & 9 St,2.3899999999999997,summer,6,1
2022-06-21,Columbus Park - Clinton St & 9 St,2.21,summer,6,1
2022-06-10,Columbus Park - Clinton St & 9 St,2.18,summer,6,1
2022-06-24,Harborside,2.19,summer,6,1
2022-06-05,Hoboken Ave at Monmouth St,2.0,summer,6,1
2022-06-09,Southwest Park - Jackson St & Observer Hwy,2.44,summer,6,1
2022-06-13,Southwest Park - Jackson St & Observer Hwy,2.42,summer,6,1
2022-06-30,Southwest Park - Jackson St & Observer Hwy,2.54,summer,6,1
2022-06-07,Adams St & 11 St,2.18,summer,6,1
2022-06-29,Southwest Park - Jackson St & Observer Hwy,2.3899999999999997,summer,6,1
2022-06-12,Bloomfield St & 15 St,2.05,summer,6,1
2022-06-01,Oakland Ave,1.78,summer,6,1
2022-06-23,Oakland Ave,1.92,summer,6,1
2022-06-24,Southwest Park - Jackson St & Observer Hwy,2.19,summer,6,1
2022-06-28,Marin Light Rail,2.24,summer,6,1
2022-06-30,Marin Light Rail,2.54,summer,6,1
2022-06-24,Madison St & 1 St,2.19,summer,6,1
2022-06-17,Madison St & 1 St,2.52,summer,6,1
2022-06-22,Dey St,1.91,summer,6,1
2022-06-16,Columbus Drive,2.03,summer,6,1
2022-06-11,South Waterfront Walkway - Sinatra Dr & 1 St,2.18,summer,6,1
2022-06-08,Willow Ave & 12 St,2.37,summer,6,1
2022-06-05,Riverview Park,2.0,summer,6,1
2022-06-12,Riverview Park,2.05,summer,6,1
2022-06-13,Riverview Park,2.42,summer,6,1
2022-06-02,City Hall - Washington St & 1 St,2.03,summer,6,1
2022-06-02,9 St HBLR - Jackson St & 8 St,2.03,summer,6,1
2022-06-25,9 St HBLR - Jackson St & 8 St,2.58,summer,6,1
2022-06-12,Hoboken Terminal - Hudson St & Hudson Pl,2.05,summer,6,1
2022-06-25,Hoboken Terminal - Hudson St & Hudson Pl,2.58,summer,6,1
2022-06-30,Hoboken Terminal - Hudson St & Hudson Pl,2.54,summer,6,1
2022-06-08,Columbus Dr at Exchange Pl,2.37,summer,6,1
2022-06-09,Church Sq Park - 5 St & Park Ave,2.44,summer,6,1
2022-06-13,Hoboken Terminal - Hudson St & Hudson Pl,2.42,summer,6,1
2022-06-30,Church Sq Park - 5 St & Park Ave,2.54,summer,6,1
2022-06-08,Church Sq Park - 5 St & Park Ave,2.37,summer,6,1
2022-06-21,4 St & Grand St,2.21,summer,6,1
2022-06-04,Hoboken Ave at Monmouth St,2.19,summer,6,1
2022-06-26,Marin Light Rail,2.7,summer,6,1
2022-06-17,Madison St & 1 St,2.52,summer,6,1
2022-06-04,Madison St & 1 St,2.19,summer,6,1
2022-06-15,Madison St & 1 St,2.33,summer,6,1
2022-06-07,Madison St & 1 St,2.18,summer,6,1
2022-06-29,9 St HBLR - Jackson St & 8 St,2.3899999999999997,summer,6,1
2022-06-03,Riverview Park,1.95,summer,6,1
2022-06-08,Hoboken Ave at Monmouth St,2.37,summer,6,1
2022-06-09,Marshall St & 2 St,2.44,summer,6,1
2022-06-04,Hoboken Ave at Monmouth St,2.19,summer,6,1
2022-06-17,Leonard Gordon Park,2.52,summer,6,1
2022-06-04,4 St & Grand St,2.19,summer,6,1
2022-06-23,4 St & Grand St,1.92,summer,6,1
2022-06-16,Hoboken Ave at Monmouth St,2.03,summer,6,1
2022-06-25,Madison St & 10 St,2.58,summer,6,1
2022-06-28,14 St Ferry - 14 St & Shipyard Ln,2.24,summer,6,1
2022-06-14,Pershing Field,2.3899999999999997,summer,6,1
2022-06-15,Clinton St & Newark St,2.33,summer,6,1
2022-06-15,Clinton St & Newark St,2.33,summer,6,1
2022-06-23,Clinton St & Newark St,1.92,summer,6,1
2022-06-20,Clinton St & Newark St,2.05,summer,6,1
2022-06-06,Marshall St & 2 St,2.22,summer,6,1
2022-06-09,12 St & Sinatra Dr N,2.44,summer,6,1
2022-06-30,Manila & 1st,2.54,summer,6,1
2022-06-17,Bloomfield St & 15 St,2.52,summer,6,1
2022-06-07,Clinton St & 7 St,2.18,summer,6,1
2022-06-15,South Waterfront Walkway - Sinatra Dr & 1 St,2.33,summer,6,1
2022-06-30,Clinton St & 7 St,2.54,summer,6,1
2022-06-10,Hoboken Ave at Monmouth St,2.18,summer,6,1
2022-06-12,Grand St & 14 St,2.05,summer,6,1
2022-06-17,Madison St & 10 St,2.52,summer,6,1
2022-06-30,Clinton St & 7 St,2.54,summer,6,1
2022-06-03,6 St & Grand St,1.95,summer,6,1
2022-06-25,Heights Elevator,2.58,summer,6,1
2022-06-09,City Hall - Washington St & 1 St,2.44,summer,6,1
2022-06-22,Hoboken Terminal - Hudson St & Hudson Pl,1.91,summer,6,1
2022-06-13,South Waterfront Walkway - Sinatra Dr & 1 St,2.42,summer,6,1
2022-06-04,South Waterfront Walkway - Sinatra Dr & 1 St,2.19,summer,6,1
2022-06-01,Hudson St & 4 St,1.78,summer,6,1
2022-06-21,Bloomfield St & 15 St,2.21,summer,6,1
2022-06-13,7 St & Monroe St,2.42,summer,6,1
2022-06-22,South Waterfront Walkway - Sinatra Dr & 1 St,1.91,summer,6,1
2022-06-28,9 St HBLR - Jackson St & 8 St,2.24,summer,6,1
2022-06-08,Clinton St & 7 St,2.37,summer,6,1
2022-06-26,Madison St & 10 St,2.7,summer,6,1
2022-06-28,9 St HBLR - Jackson St & 8 St,2.24,summer,6,1
2022-06-08,9 St HBLR - Jackson St & 8 St,2.37,summer,6,1
2022-06-29,Washington St,2.3899999999999997,summer,6,1
2022-06-27,Hoboken Terminal - River St & Hudson Pl,2.43,summer,6,1
2022-06-22,Hoboken Terminal - River St & Hudson Pl,1.91,summer,6,1
2022-06-15,Hoboken Terminal - River St & Hudson Pl,2.33,summer,6,1
2022-06-12,Hoboken Terminal - River St & Hudson Pl,2.05,summer,6,1
2022-06-23,Hoboken Terminal - River St & Hudson Pl,1.92,summer,6,1
2022-06-04,Hoboken Terminal - River St & Hudson Pl,2.19,summer,6,1
2022-06-11,Hoboken Terminal - River St & Hudson Pl,2.18,summer,6,1
2022-06-28,Clinton St & Newark St,2.24,summer,6,1
2022-06-14,Hoboken Terminal - River St & Hudson Pl,2.3899999999999997,summer,6,1
2022-06-30,Hamilton Park,2.54,summer,6,1
2022-06-29,South Waterfront Walkway - Sinatra Dr & 1 St,2.3899999999999997,summer,6,1
2022-06-02,Bloomfield St & 15 St,2.03,summer,6,1
2022-06-26,South Waterfront Walkway - Sinatra Dr & 1 St,2.7,summer,6,1
2022-06-14,South Waterfront Walkway - Sinatra Dr & 1 St,2.3899999999999997,summer,6,1
2022-06-14,City Hall - Washington St & 1 St,2.3899999999999997,summer,6,1
2022-06-24,Bloomfield St & 15 St,2.19,summer,6,1
2022-06-12,Bloomfield St & 15 St,2.05,summer,6,1
2022-06-16,City Hall - Washington St & 1 St,2.03,summer,6,1
2022-06-20,Hudson St & 4 St,2.05,summer,6,1
2022-06-27,Hudson St & 4 St,2.43,summer,6,1
2022-06-25,Harborside,2.58,summer,6,1
2022-06-25,Willow Ave & 12 St,2.58,summer,6,1
2022-06-17,City Hall - Washington St & 1 St,2.52,summer,6,1
2022-06-15,City Hall - Washington St & 1 St,2.33,summer,6,1
2022-06-05,Grove St PATH,2.0,summer,6,1
2022-06-25,Grove St PATH,2.58,summer,6,1
2022-06-14,Hudson St & 4 St,2.3899999999999997,summer,6,1
2022-06-13,Hoboken Terminal - Hudson St & Hudson Pl,2.42,summer,6,1
2022-06-14,Hoboken Terminal - Hudson St & Hudson Pl,2.3899999999999997,summer,6,1
2022-06-20,Madison St & 10 St,2.05,summer,6,1
2022-06-25,Hoboken Terminal - Hudson St & Hudson Pl,2.58,summer,6,1
2022-06-05,City Hall - Washington St & 1 St,2.0,summer,6,1
2022-06-23,Hoboken Terminal - River St & Hudson Pl,1.92,summer,6,1
2022-06-15,6 St & Grand St,2.33,summer,6,1
2022-06-19,Hoboken Terminal - Hudson St & Hudson Pl,1.73,summer,6,1
2022-06-03,Hoboken Terminal - Hudson St & Hudson Pl,1.95,summer,6,1
